country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","14-04-2025 10:00:00",28.840739,78.697531,NO2,6,87,33
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","14-04-2025 10:00:00",28.840739,78.697531,CO,7,50,32
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","14-04-2025 10:00:00",28.88528,78.73880,NH3,3,4,4
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","14-04-2025 10:00:00",28.856664,78.772638,PM10,37,118,62
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","14-04-2025 10:00:00",28.856664,78.772638,CO,38,48,41
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","14-04-2025 10:00:00",28.802625,78.753728,PM2.5,12,146,43
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","14-04-2025 10:00:00",28.802625,78.753728,NH3,5,5,5
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","14-04-2025 10:00:00",29.4723508,77.7194031,PM2.5,25,314,101
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","14-04-2025 10:00:00",29.4723508,77.7194031,CO,14,107,32
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","14-04-2025 10:00:00",28.5447608,77.3231257,NO2,11,91,39
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","14-04-2025 10:00:00",28.5447608,77.3231257,OZONE,2,215,17
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","14-04-2025 10:00:00",28.5898,77.3101,PM10,29,103,57
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","14-04-2025 10:00:00",28.5898,77.3101,SO2,15,39,21
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","14-04-2025 10:00:00",28.569230,77.393848,NH3,10,23,16
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","14-04-2025 10:00:00",28.569230,77.393848,CO,10,127,32
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","14-04-2025 10:00:00",23.6979360,86.9443950,OZONE,4,54,13
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","14-04-2025 10:00:00",23.6181830,87.1057180,PM2.5,26,100,65
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","14-04-2025 10:00:00",23.6181830,87.1057180,PM10,13,120,81
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","14-04-2025 10:00:00",23.6181830,87.1057180,NO2,8,65,27
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","14-04-2025 10:00:00",23.6181830,87.1057180,OZONE,12,90,29
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","14-04-2025 10:00:00",23.616515,87.119133,NH3,1,1,1
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","14-04-2025 10:00:00",23.616515,87.119133,OZONE,5,66,17
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","14-04-2025 10:00:00",22.7605581,88.3617589,PM2.5,32,81,53
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","14-04-2025 10:00:00",22.7605581,88.3617589,PM10,52,166,89
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","14-04-2025 10:00:00",25.32393,82.99687,PM10,19,112,54
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","14-04-2025 10:00:00",30.269444,78.044167,OZONE,46,121,58
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","14-04-2025 10:00:00",29.2124114,78.9611753,PM2.5,39,121,66
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","14-04-2025 10:00:00",29.2124114,78.9611753,NH3,3,13,7
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","14-04-2025 10:00:00",30.075911,78.2859547,CO,10,31,21
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","14-04-2025 10:00:00",23.685297,86.945968,NO2,27,80,49
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","14-04-2025 10:00:00",26.90723,80.98579,SO2,19,21,20
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","14-04-2025 10:00:00",26.8458805,80.9365541,OZONE,15,57,34
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","14-04-2025 10:00:00",28.9535882,77.7622941,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","14-04-2025 10:00:00",28.9535882,77.7622941,CO,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","14-04-2025 10:00:00",29.063510,77.709723,NO2,8,61,27
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","14-04-2025 10:00:00",25.4547,78.6039,PM2.5,28,53,38
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","14-04-2025 10:00:00",25.4547,78.6039,NO2,6,6,6
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","14-04-2025 10:00:00",25.4547,78.6039,NH3,4,4,4
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","14-04-2025 10:00:00",26.428282,80.327067,PM2.5,4,68,30
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","14-04-2025 10:00:00",26.509954,80.249612,NH3,2,2,2
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","14-04-2025 10:00:00",25.425602,81.917152,CO,3,17,6
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","14-04-2025 10:00:00",25.494,81.863,NH3,4,5,5
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","14-04-2025 10:00:00",25.494,81.863,SO2,29,35,32
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","14-04-2025 10:00:00",25.3505986,82.9083074,CO,4,68,7
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","14-04-2025 10:00:00",26.766433,80.927299,PM10,37,262,73
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","14-04-2025 10:00:00",26.766433,80.927299,CO,8,10,9
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","14-04-2025 10:00:00",25.301778,82.996789,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","14-04-2025 10:00:00",25.301778,82.996789,PM10,NA,NA,NA
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","14-04-2025 10:00:00",23.5087640,87.3544400,PM10,50,108,72
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","14-04-2025 10:00:00",23.5087640,87.3544400,SO2,3,5,4
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","14-04-2025 10:00:00",23.5087640,87.3544400,CO,52,81,62
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","14-04-2025 10:00:00",22.06047,88.109737,PM10,39,125,72
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","14-04-2025 10:00:00",22.06047,88.109737,NH3,NA,NA,NA
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","14-04-2025 10:00:00",22.6025571,88.3105664,PM10,48,101,72
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","14-04-2025 10:00:00",22.6025571,88.3105664,OZONE,66,232,79
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","14-04-2025 10:00:00",22.5687319,88.2797276,CO,5,35,21
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","14-04-2025 10:00:00",22.5687319,88.2797276,OZONE,18,97,28
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","14-04-2025 10:00:00",22.5367507,88.3638022,NO2,18,31,23
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","14-04-2025 10:00:00",22.58157048,88.41002457,NH3,6,10,7
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","14-04-2025 10:00:00",22.556640,88.342674,CO,22,43,28
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","14-04-2025 10:00:00",22.49929,88.36917,PM2.5,75,96,83
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","14-04-2025 10:00:00",22.49929,88.36917,NH3,6,45,11
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","14-04-2025 10:00:00",22.49929,88.36917,CO,19,30,22
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","14-04-2025 10:00:00",22.627847,88.380669,NO2,17,29,23
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","14-04-2025 10:00:00",22.51106,88.35142,PM10,41,109,66
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","14-04-2025 10:00:00",22.5448082,88.3403691,NH3,4,5,5
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","14-04-2025 10:00:00",22.5448082,88.3403691,CO,12,59,19
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","14-04-2025 10:00:00",16.554731,80.649110,CO,38,50,46
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","14-04-2025 10:00:00",27.103358,93.679645,NO2,NA,NA,NA
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","14-04-2025 10:00:00",27.103358,93.679645,OZONE,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","14-04-2025 10:00:00",26.071318,91.87488,PM10,4,181,90
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","14-04-2025 10:00:00",26.071318,91.87488,OZONE,12,29,24
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","14-04-2025 10:00:00",26.10887,91.589544,NO2,16,22,17
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","14-04-2025 10:00:00",26.10887,91.589544,CO,23,46,29
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","14-04-2025 10:00:00",26.187500,91.744194,PM2.5,1,138,70
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","14-04-2025 10:00:00",26.187500,91.744194,PM10,28,87,57
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","14-04-2025 10:00:00",26.187500,91.744194,OZONE,17,17,17
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","14-04-2025 10:00:00",26.349082,92.68449,NO2,3,24,8
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","14-04-2025 10:00:00",26.349082,92.68449,OZONE,23,41,26
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","14-04-2025 10:00:00",26.987634,94.636574,PM2.5,NA,NA,NA
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","14-04-2025 10:00:00",26.987634,94.636574,NH3,NA,NA,NA
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","14-04-2025 10:00:00",26.146529,87.454184,PM10,14,110,56
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","14-04-2025 10:00:00",26.146529,87.454184,NO2,7,7,7
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","14-04-2025 10:00:00",26.146529,87.454184,NH3,8,9,8
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","14-04-2025 10:00:00",26.1209,85.3647,NO2,2,11,4
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","14-04-2025 10:00:00",26.1209,85.3647,CO,7,20,15
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","14-04-2025 10:00:00",26.1209,85.3647,OZONE,17,283,17
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","14-04-2025 10:00:00",25.592539,85.227158,PM10,44,174,100
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","14-04-2025 10:00:00",25.610369,85.132568,SO2,32,37,35
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","14-04-2025 10:00:00",25.599486,85.113666,PM2.5,45,79,68
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","14-04-2025 10:00:00",25.265194,87.012947,SO2,42,84,59
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","14-04-2025 10:00:00",25.204762,85.514960,PM10,NA,NA,NA
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","14-04-2025 10:00:00",25.204762,85.514960,NH3,NA,NA,NA
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","14-04-2025 10:00:00",25.567520,83.966379,NH3,NA,NA,NA
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","14-04-2025 10:00:00",25.7808257,84.7446768,OZONE,1,10,3
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","14-04-2025 10:00:00",24.792403,84.992416,PM10,90,135,112
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","14-04-2025 10:00:00",16.5150833,80.5181667,OZONE,27,79,43
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","14-04-2025 10:00:00",14.465052,78.824187,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","14-04-2025 10:00:00",14.465052,78.824187,SO2,NA,NA,NA
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","14-04-2025 10:00:00",14.465052,78.824187,OZONE,42,42,42
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","14-04-2025 10:00:00",16.9872867,81.7363176,PM2.5,21,75,48
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","14-04-2025 10:00:00",16.9872867,81.7363176,SO2,9,17,12
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","14-04-2025 10:00:00",13.67,79.35,PM2.5,62,157,94
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","14-04-2025 10:00:00",16.536107,80.594233,OZONE,28,37,30
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","14-04-2025 10:00:00",16.509717,80.612222,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","14-04-2025 10:00:00",16.509717,80.612222,PM10,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","14-04-2025 10:00:00",16.509717,80.612222,SO2,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","14-04-2025 10:00:00",16.509717,80.612222,OZONE,NA,NA,NA
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","14-04-2025 10:00:00",24.762518,84.982348,PM2.5,36,68,51
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","14-04-2025 10:00:00",24.762518,84.982348,SO2,7,9,7
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","14-04-2025 10:00:00",24.762518,84.982348,CO,14,38,31
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","14-04-2025 10:00:00",25.697189,85.245900,PM10,28,115,61
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","14-04-2025 10:00:00",27.308328,84.531742,PM2.5,NA,NA,NA
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","14-04-2025 10:00:00",27.308328,84.531742,PM10,NA,NA,NA
India,Bihar,Munger,"Town Hall, Munger - BSPCB","14-04-2025 10:00:00",25.376776,86.471523,PM2.5,12,40,23
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","14-04-2025 10:00:00",26.11442,85.39813,PM2.5,57,156,99
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","14-04-2025 10:00:00",26.11442,85.39813,PM10,92,258,133
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","14-04-2025 10:00:00",26.11442,85.39813,NO2,5,11,8
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","14-04-2025 10:00:00",26.1403345,85.3650192,PM10,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","14-04-2025 10:00:00",24.75746,84.366208,OZONE,NA,NA,NA
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","14-04-2025 10:00:00",26.80365,84.51954,PM2.5,NA,NA,NA
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","14-04-2025 10:00:00",26.80365,84.51954,SO2,NA,NA,NA
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","14-04-2025 10:00:00",25.251013,86.989001,PM2.5,NA,NA,NA
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","14-04-2025 10:00:00",25.251013,86.989001,NO2,15,24,20
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","14-04-2025 10:00:00",11.654054,92.734055,SO2,3,18,8
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","14-04-2025 10:00:00",16.5150833,80.5181667,PM10,26,236,67
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","14-04-2025 10:00:00",21.224231,81.408350,PM10,27,190,69
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","14-04-2025 10:00:00",21.224231,81.408350,CO,12,67,25
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","14-04-2025 10:00:00",22.08815,82.13737,SO2,16,18,16
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","14-04-2025 10:00:00",22.118125,83.140608,PM10,43,95,64
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","14-04-2025 10:00:00",22.118125,83.140608,NH3,7,7,7
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","14-04-2025 10:00:00",22.118125,83.140608,SO2,17,91,50
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","14-04-2025 10:00:00",22.348441,82.549611,PM2.5,61,100,78
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","14-04-2025 10:00:00",22.348441,82.549611,SO2,6,9,7
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","14-04-2025 10:00:00",22.126650,83.483212,PM2.5,31,100,45
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","14-04-2025 10:00:00",22.126650,83.483212,PM10,26,232,82
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","14-04-2025 10:00:00",22.126650,83.483212,NH3,2,2,2
India,Delhi,Delhi,"ITO, Delhi - CPCB","14-04-2025 10:00:00",28.628624,77.241060,OZONE,5,51,6
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","14-04-2025 10:00:00",28.732820,77.170633,NH3,4,12,9
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","14-04-2025 10:00:00",28.732820,77.170633,CO,32,120,95
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","14-04-2025 10:00:00",28.580280,77.233829,PM2.5,42,277,103
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","14-04-2025 10:00:00",28.580280,77.233829,CO,38,109,90
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","14-04-2025 10:00:00",28.5918245,77.2273074,PM10,104,177,139
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","14-04-2025 10:00:00",28.5918245,77.2273074,CO,31,84,70
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","14-04-2025 10:00:00",28.5918245,77.2273074,OZONE,14,310,23
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","14-04-2025 10:00:00",28.611281,77.237738,NH3,17,21,19
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","14-04-2025 10:00:00",28.611281,77.237738,CO,8,111,28
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","14-04-2025 10:00:00",28.498571,77.264840,PM2.5,62,385,166
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","14-04-2025 10:00:00",28.5710274,77.0719006,SO2,1,7,4
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","14-04-2025 10:00:00",28.5627763,77.1180053,OZONE,7,133,14
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","14-04-2025 10:00:00",28.6811736,77.3025234,PM2.5,67,240,133
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","14-04-2025 10:00:00",28.6811736,77.3025234,PM10,93,163,123
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","14-04-2025 10:00:00",28.6811736,77.3025234,CO,10,108,86
India,Delhi,Delhi,"ITO, Delhi - CPCB","14-04-2025 10:00:00",28.628624,77.241060,PM2.5,63,305,175
India,Delhi,Delhi,"ITO, Delhi - CPCB","14-04-2025 10:00:00",28.628624,77.241060,PM10,77,184,135
India,Delhi,Delhi,"Bawana, Delhi - DPCC","14-04-2025 10:00:00",28.776200,77.051074,PM2.5,56,337,214
India,Delhi,Delhi,"Bawana, Delhi - DPCC","14-04-2025 10:00:00",28.776200,77.051074,NH3,8,12,9
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","14-04-2025 10:00:00",28.7256504,77.2011573,PM2.5,17,282,129
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","14-04-2025 10:00:00",28.7256504,77.2011573,NO2,15,25,21
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","14-04-2025 10:00:00",28.5512005,77.2735737,OZONE,83,197,197
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","14-04-2025 10:00:00",28.656756,77.227234,NO2,NA,NA,NA
India,Delhi,Delhi,"DTU, Delhi - CPCB","14-04-2025 10:00:00",28.7500499,77.1112615,PM10,91,278,183
India,Delhi,Delhi,"DTU, Delhi - CPCB","14-04-2025 10:00:00",28.7500499,77.1112615,NO2,44,59,51
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","14-04-2025 10:00:00",22.1910172,83.5197009,OZONE,16,25,18
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","14-04-2025 10:00:00",21.258815,81.578979,OZONE,4,47,6
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","14-04-2025 10:00:00",21.219665,81.630094,PM2.5,21,67,34
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","14-04-2025 10:00:00",21.237755,81.705301,PM10,44,169,76
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","14-04-2025 10:00:00",21.237755,81.705301,NO2,18,25,21
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","14-04-2025 10:00:00",21.371751,81.664929,NO2,18,37,29
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","14-04-2025 10:00:00",21.371751,81.664929,OZONE,5,30,6
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","14-04-2025 10:00:00",22.06631475,83.33820077,NO2,26,59,41
India,Delhi,Delhi,"Alipur, Delhi - DPCC","14-04-2025 10:00:00",28.815329,77.153010,PM2.5,47,359,201
India,Delhi,Delhi,"Alipur, Delhi - DPCC","14-04-2025 10:00:00",28.815329,77.153010,NO2,41,108,71
India,Delhi,Delhi,"Alipur, Delhi - DPCC","14-04-2025 10:00:00",28.815329,77.153010,CO,6,50,42
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","14-04-2025 10:00:00",28.647622,77.3158090,NO2,62,179,108
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","14-04-2025 10:00:00",30.751462,76.762879,PM2.5,33,104,66
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","14-04-2025 10:00:00",30.751462,76.762879,NO2,19,55,36
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","14-04-2025 10:00:00",30.751462,76.762879,SO2,1,7,4
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","14-04-2025 10:00:00",30.719859,76.738637,PM10,33,124,71
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","14-04-2025 10:00:00",30.719859,76.738637,NH3,4,8,6
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","14-04-2025 10:00:00",30.719859,76.738637,CO,18,108,45
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","14-04-2025 10:00:00",21.185571,81.343175,SO2,9,12,10
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","14-04-2025 10:00:00",25.599486,85.113666,CO,18,39,21
India,Bihar,Patna,"Samanpura, Patna - BSPCB","14-04-2025 10:00:00",25.596727,85.085624,PM2.5,68,118,103
India,Bihar,Patna,"Samanpura, Patna - BSPCB","14-04-2025 10:00:00",25.596727,85.085624,CO,28,43,38
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","14-04-2025 10:00:00",25.366336,87.117468,NO2,15,409,87
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","14-04-2025 10:00:00",25.892357,86.590325,NO2,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","14-04-2025 10:00:00",25.859655,85.77944,NH3,2,2,2
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","14-04-2025 10:00:00",25.859655,85.77944,CO,12,90,34
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","14-04-2025 10:00:00",24.952822,84.002396,PM10,46,110,79
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","14-04-2025 10:00:00",26.2271665,84.3570427,NH3,1,2,1
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","14-04-2025 10:00:00",28.6514781,77.1473105,PM2.5,86,481,226
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","14-04-2025 10:00:00",28.6514781,77.1473105,PM10,103,500,207
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","14-04-2025 10:00:00",28.6514781,77.1473105,NO2,41,82,70
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","14-04-2025 10:00:00",28.6514781,77.1473105,NH3,9,11,10
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","14-04-2025 10:00:00",28.6514781,77.1473105,SO2,2,29,15
